Timestamp,Algorithm,Seed,Mean Reward,Std Reward,Training Time,learning_rate,gamma,buffer_size,batch_size,train_freq,target_update_interval,exploration_fraction,exploration_final_eps,n_steps,vf_coef,ent_coef,n_epochs
2024-04-17 07:33:40,DQN,331,-64.6,175.6366704307503,232.4785556793213,0.0021075425766290488,0.9462129093699035,7713.0,197.0,20.0,3156.0,0.4045311309310231,0.07764678092531785,,,,
2024-04-17 07:36:32,DQN,60,39.0,198.18274395113207,170.99402928352356,0.0018716301235288195,0.9800910074776675,9571.0,59.0,30.0,976.0,0.27290425539989677,0.01623334644687318,,,,
2024-04-17 07:39:17,DQN,686,394.2,1.1661903789690602,164.13869547843933,0.00315080485444768,0.9871073372316238,7356.0,163.0,37.0,539.0,0.2873985624156606,0.07671703910254034,,,,
2024-04-17 07:43:39,DQN,765,-122.2,147.2540661577805,262.1592752933502,0.002451735066465348,0.9875845570338705,7366.0,156.0,36.0,1512.0,0.30212107627506807,0.0853066221438341,,,,
2024-04-17 07:51:45,DQN,705,255.0,76.04472368284337,484.7195272445679,0.0028488277808014746,0.9948178142266806,7165.0,162.0,3.0,2771.0,0.34591100156614374,0.07666703867025249,,,,
2024-04-17 07:54:44,DQN,830,88.0,149.9426557054396,177.93892884254456,0.0037292206308365675,0.9905163001423358,7310.0,209.0,38.0,498.0,0.3367763226405421,0.08156919438768125,,,,
2024-04-17 07:57:37,DQN,581,112.6,54.67211354977965,173.08206605911255,1.464023173485611e-05,0.9361912404797682,6927.0,150.0,22.0,2562.0,0.354497605213612,0.06393730530028528,,,,
2024-04-17 08:03:05,DQN,458,332.6,54.33451941445696,326.89457869529724,0.0004371586782484364,0.9846761143469308,7090.0,174.0,6.0,357.0,0.31402354524105547,0.0745507615091856,,,,
2024-04-17 08:08:17,DQN,759,-631.2,155.10306251006136,311.60240387916565,0.003250843214250456,0.9092599412747757,7479.0,166.0,16.0,273.0,0.29223729110281166,0.09463803234366722,,,,
2024-04-17 08:15:41,DQN,457,-829.4,1.854723699099141,443.2894608974457,0.005934197676098768,0.9730862248854191,6672.0,146.0,9.0,1303.0,0.25091245948438734,0.06601852332416694,,,,
2024-04-17 08:19:47,DQN,0,357.2,15.68948692596415,244.9675843715668,0.0006333870959651318,0.9942387931976696,7420.0,219.0,13.0,599.0,0.38973992666430696,0.09996523542849668,,,,
2024-04-17 08:23:42,DQN,843,1.8,3.487119154832538,234.7278151512146,0.0007878595503970203,0.9955959723140889,7231.0,221.0,14.0,589.0,0.39041902478452734,0.09958578882232516,,,,
2024-04-17 08:27:28,DQN,790,191.6,187.85483757412263,225.11833429336548,0.0006061532595336221,0.9918987464827119,7600.0,217.0,18.0,1127.0,0.3839405152246807,0.09783850866439792,,,,
2024-04-17 08:31:46,DQN,447,-59.0,184.30626684950244,257.63311648368835,0.0005113678049629733,0.9415476279729953,7963.0,105.0,12.0,714.0,0.42160477750274084,0.06971256362170236,,,,
2024-04-17 08:39:35,DQN,210,303.8,120.80629122690588,468.29573488235474,0.0008781456946758289,0.9877430313258818,7409.0,154.0,3.0,2097.0,0.3766247178708933,0.09987321516335754,,,,
2024-04-17 08:45:43,DQN,880,135.6,17.327434893832383,366.8137583732605,0.0009985818742087342,0.9981203925943706,7703.0,213.0,6.0,230.0,0.40817165028545666,0.09573669641220683,,,,
2024-04-17 08:48:57,DQN,387,389.8,16.93989374228776,192.7425491809845,0.0015828092249964714,0.9818541286587327,7306.0,228.0,28.0,895.0,0.3619837818295766,0.09304985997826044,,,,
2024-04-17 08:53:34,DQN,51,-393.0,160.79676613663597,276.9572856426239,0.0012762391664539424,0.9832761514014517,7313.0,239.0,29.0,862.0,0.3583820079218424,0.09323597484694973,,,,
2024-04-17 08:57:24,DQN,117,-109.4,134.3735092940569,228.8297114372253,0.0006590384901891863,0.9782390635373691,7811.0,229.0,33.0,844.0,0.3649854537802215,0.0900446205056565,,,,
2024-04-17 09:00:38,DQN,197,190.8,4.354308211415448,193.7419295310974,0.0003777591451408389,0.9332531845402594,7127.0,236.0,24.0,491.0,0.37187984874205965,0.09155689577695336,,,,
2024-04-17 09:04:13,DQN,45,201.8,206.73790170164733,213.80887961387637,0.0007382052106713926,0.9202900838188581,7494.0,225.0,28.0,634.0,0.32863347480896826,0.08674185112783225,,,,
2024-04-17 09:07:18,DQN,204,218.2,50.75588635813584,183.93315649032596,0.002209980770271603,0.9930824276657081,6991.0,216.0,26.0,1192.0,0.39759818934745816,0.08920271090862211,,,,
2024-04-17 09:10:13,DQN,767,238.2,44.48999887615193,174.41647958755493,0.0015367723526656567,0.9870065009674717,7240.0,203.0,31.0,1037.0,0.3438617123285229,0.09741188822661256,,,,
2024-04-17 09:14:24,DQN,110,280.0,123.11620526965572,250.2849221229553,0.004475900684459092,0.9294956695220683,6870.0,159.0,10.0,2416.0,0.38707127818894116,0.08355292251905413,,,,
2024-04-17 09:19:35,DQN,204,-719.4,266.20638609920684,310.9601285457611,0.0016699650019233994,0.9134646458855322,7409.0,36.0,40.0,2323.0,0.286483374996775,0.09439636387587176,,,,
2024-04-17 09:22:07,DQN,956,93.6,0.4898979485566356,151.40350532531738,0.0019861374161014977,0.9820419269371079,7569.0,69.0,22.0,901.0,0.3350769026162851,0.05474901595980694,,,,
2024-04-17 09:48:34,DQN,32,187.8,109.00715572841996,1585.9133477211,6.419232429689596e-05,0.9905831866764814,7329.0,207.0,1.0,726.0,0.3212230231303759,0.02540225896763133,,,,
2024-04-17 09:53:49,DQN,818,144.4,189.92798635272263,314.53220224380493,0.001403794190736049,0.9998251806861315,7021.0,87.0,4.0,2220.0,0.3519933340447419,0.07932377903387051,,,,
2024-04-17 09:58:37,DQN,255,-533.0,2.0,286.54377794265747,0.002451653641260392,0.8970976258042913,7144.0,47.0,19.0,3061.0,0.37974368996041175,0.060467591581557616,,,,
2024-04-17 10:05:06,DQN,869,-34.0,295.0477927387358,388.95003867149353,1.7007238700753853e-05,0.9682477871003428,6801.0,226.0,7.0,1258.0,0.3637905600447073,0.09583382510655136,,,,
2024-04-17 10:08:42,DQN,452,-100.6,155.6966280945095,215.1675775051117,0.0010933846028710228,0.9758514287139632,7658.0,250.0,36.0,409.0,0.43326171619673576,0.09235099914321446,,,,
2024-04-17 10:13:17,DQN,252,-696.6,15.2,273.91516518592834,0.003028510110568554,0.9809431990365927,7819.0,56.0,31.0,617.0,0.27916616246694764,0.07675199503501724,,,,
2024-04-17 10:15:36,DQN,240,121.8,24.43276488652072,138.9700129032135,0.0021927094979474733,0.9861605615828035,7439.0,51.0,34.0,1928.0,0.26241627597415773,0.07356214829042339,,,,
2024-04-17 10:17:56,DQN,827,142.0,19.60612149304395,139.19104433059692,0.0026969457594811282,0.9955883345163455,7583.0,42.0,32.0,758.0,0.2727123056911623,0.0799776478093879,,,,
2024-04-17 10:20:28,DQN,638,270.4,54.03924499842684,150.74005889892578,0.0017046170793200525,0.9901857827878766,7737.0,64.0,27.0,2629.0,0.3048498620440822,0.07162779207552974,,,,
2024-04-17 10:47:46,DQN,829,303.4,100.83174103425964,1636.9949831962583,0.000263479913727972,0.9513583634369938,7279.0,233.0,1.0,1420.0,0.2985950203622363,0.07512545126195519,,,,
2024-04-17 10:50:29,DQN,496,177.6,44.65691435824916,162.46249675750732,0.003378810639099364,0.9753422886670727,8030.0,165.0,24.0,2876.0,0.2858813556811988,0.06509670008540575,,,,
2024-04-17 10:55:25,DQN,818,125.8,3.4292856398964493,295.2383668422699,0.003961315219733342,0.9848492126894324,7201.0,134.0,5.0,522.0,0.3942397976464561,0.0683086200967669,,,,
2024-04-17 11:00:28,DQN,782,-480.2,37.150504707204185,303.0424897670746,0.0012377129234895352,0.9259024638654347,6761.0,219.0,29.0,4659.0,0.41714402491783936,0.0778265361175913,,,,
2024-04-17 11:04:44,DQN,296,332.6,17.65899204371529,254.78035736083984,0.001942125808392471,0.9394622783205581,6622.0,49.0,3.0,1036.0,0.40448071068245306,0.06303350243104704,,,,
2024-04-17 11:07:35,DQN,22,118.4,47.718340289662216,170.67206072807312,0.0014857343540416303,0.9726008324237554,6909.0,143.0,16.0,1680.0,0.3488503147067636,0.08156796811416367,,,,
2024-04-17 11:26:59,DQN,559,93.8,0.4,1163.1029469966888,0.0022384635684437105,0.9253607247465211,7575.0,177.0,1.0,2033.0,0.32967441041161655,0.09722340319636213,,,,
2024-04-17 11:35:05,DQN,283,241.8,80.88856532291817,485.3621354103088,0.0023759144012434155,0.922031362380468,7463.0,178.0,3.0,2207.0,0.3422717480526857,0.09780481646277732,,,,
2024-04-17 11:39:19,DQN,809,275.4,49.7377120503145,253.33861827850345,0.002611353595699746,0.9169994935852336,7539.0,169.0,8.0,2002.0,0.32596005019024626,0.09434412751449336,,,,
2024-04-17 11:45:28,DQN,567,329.2,79.91845844359112,368.38865184783936,0.00044220261924893543,0.9036912056973873,7856.0,182.0,5.0,1777.0,0.31427547295358393,0.09955070318858232,,,,
2024-04-17 12:08:47,DQN,178,126.6,147.91159521822487,1398.4393737316132,0.003024007974193053,0.9317414665930905,7352.0,188.0,1.0,2540.0,0.4609119571160561,0.09566852986173048,,,,
2024-04-17 12:13:47,DQN,231,277.6,229.17643857953635,299.67002272605896,0.0019726414428409235,0.9943011943580744,7670.0,162.0,6.0,2340.0,0.29405837713101424,0.09819828907774758,,,,
2024-04-17 12:17:10,DQN,620,163.6,32.81219285570533,201.8848114013672,1.3100890833428512e-05,0.9578384124849867,7029.0,150.0,11.0,2150.0,0.33174980648916835,0.057899454906606446,,,,
2024-04-17 12:24:47,DQN,284,276.2,63.12970774524463,456.3413407802582,0.0017354098496265727,0.9275900753952184,7372.0,172.0,3.0,902.0,0.3597701984735279,0.09100998652287508,,,,
2024-04-17 12:27:09,DQN,82,155.0,14.505171491574997,141.58345079421997,0.000942235328935559,0.9367741823833693,7531.0,40.0,14.0,1893.0,0.3696384588086905,0.07612896048805269,,,,
2024-04-17 12:32:01,DQN,658,-918.6,240.20374684837867,291.2424759864807,0.001103258585990373,0.9796681666302156,7161.0,60.0,35.0,1143.0,0.485110224653375,0.08860533840003357,,,,
2024-04-17 12:36:54,DQN,682,216.0,143.4419743310862,292.4816436767578,0.002266697310671644,0.9439459437848076,7251.0,155.0,6.0,2438.0,0.3111761545868455,0.04870828962135529,,,,
2024-04-17 12:41:37,DQN,378,214.8,18.137254478007414,281.6695840358734,0.0026097161249428224,0.9365237570363425,7087.0,210.0,8.0,2438.0,0.2841630601673398,0.046741458610049774,,,,
2024-04-17 12:48:48,DQN,71,274.4,45.12471606558872,430.7360529899597,0.003157092634986355,0.9401411936046715,7208.0,200.0,4.0,2696.0,0.30071159341508813,0.05363931244213052,,,,
2024-04-17 13:13:39,DQN,51,363.8,74.61474385133276,1490.8238904476166,0.0014459114624476989,0.9473698703278803,7430.0,215.0,1.0,2087.0,0.2889054845666527,0.04391621499365004,,,,
2024-04-17 13:26:49,DQN,773,320.0,75.11324783285569,788.7091851234436,0.00144295545824584,0.9503552327045764,7439.0,221.0,2.0,2083.0,0.39968654352700733,0.039717855470395434,,,,
2024-04-17 13:51:44,DQN,559,235.6,54.66845525529325,1494.235624551773,0.0013464437510815497,0.9887751890722631,7732.0,214.0,1.0,2248.0,0.2684616680588219,0.0367779120107884,,,,
2024-04-17 13:55:52,DQN,329,375.0,44.66318394382559,247.57405352592468,0.0017465231135046506,0.9110819845203464,7575.0,52.0,4.0,1980.0,0.33806586654771675,0.041682482520416446,,,,
2024-04-17 13:58:52,DQN,332,370.6,46.63303550059764,179.78089237213135,0.0015838402987223563,0.9087493304255616,7351.0,44.0,9.0,620.0,0.33890487695288907,0.041726886336580914,,,,
2024-04-17 14:01:45,DQN,538,106.4,42.89801860226181,172.1715967655182,0.0015946333323150735,0.9090002454160523,7324.0,44.0,9.0,2153.0,0.3425085289434787,0.04415062215479325,,,,
2024-04-17 14:05:49,PPO,537,161.8,15.197368193210298,237.2907085418701,0.0017778612660182894,0.9013547243400389,,194.0,,,,,388.0,,0.030397126747429254,10.0
2024-04-17 14:08:37,PPO,792,22.2,151.86098906565834,166.78225135803223,0.0013083101962182648,0.9136953635507259,,115.0,,,,,1955.0,,0.09499221378670396,1.0
2024-04-17 14:12:56,PPO,994,-156.8,341.4377834979603,257.5042371749878,0.0011239542561809787,0.906914947171659,,43.0,,,,,1591.0,,0.0017937398856633993,5.0
2024-04-17 14:17:25,PPO,572,120.4,190.59129046207752,267.0266954898834,0.0018818793288532154,0.91031764124585,,130.0,,,,,260.0,,0.0995016412654415,10.0
2024-04-17 14:23:22,PPO,41,-768.4,118.7090560993558,355.92869329452515,0.0016675925030431877,0.9462646850078233,,8.0,,,,,1031.0,,0.05773808469499903,1.0
2024-04-17 14:26:40,PPO,950,78.0,18.782971010998235,196.7612352371216,0.0015273035264301762,0.9960489005933216,,161.0,,,,,966.0,,0.060323707613262806,6.0
2024-04-17 14:30:50,PPO,541,10.0,117.50063829613865,249.11167693138125,0.0009974213510157274,0.9159322086361985,,249.0,,,,,1494.0,,0.004371170948707703,5.0
2024-04-17 14:34:28,PPO,821,277.4,47.03020306143702,216.46145486831665,0.0005575113979095994,0.9831240674165163,,61.0,,,,,671.0,,0.030869375131359043,7.0
2024-04-17 14:37:26,PPO,704,85.8,15.406492138056606,177.07016444206238,0.00353685162367899,0.9908206154259215,,127.0,,,,,1397.0,,0.07606967104783682,3.0
2024-04-17 14:41:05,PPO,688,250.0,81.47146739810202,217.74101781845093,0.001248004013514995,0.896699077316933,,223.0,,,,,2007.0,,0.03042684925602387,8.0
2024-04-17 14:44:11,PPO,187,390.6,36.778254444712296,185.04112648963928,0.000843547637494523,0.9039455123476204,,59.0,,,,,649.0,,0.07073353030658913,4.0
2024-04-17 14:48:01,PPO,637,284.2,79.1691859248281,228.6047806739807,0.0008002108304112426,0.903128712626564,,8.0,,,,,614.0,,0.07672638052195355,3.0
2024-04-17 14:53:45,PPO,184,-710.2,149.17694191797875,342.4730749130249,0.0007220504984866549,0.9070152850241752,,74.0,,,,,74.0,,0.07497258668589357,3.0
2024-04-17 14:56:52,PPO,120,402.6,49.30152127470308,185.8939061164856,0.0009248436724615516,0.8895805740303634,,245.0,,,,,735.0,,0.042122256099856856,4.0
2024-04-17 14:59:49,PPO,136,177.4,18.863721796082555,175.72901844978333,0.0009041516566253027,0.9004663680961517,,248.0,,,,,744.0,,0.04202338538036363,4.0
2024-04-17 15:03:01,PPO,512,106.2,15.67673435381234,190.5427680015564,0.0008837986288408151,0.8907335936768449,,8.0,,,,,457.0,,0.046536274632250046,2.0
2024-04-17 15:09:18,PPO,622,-1107.0,0.8944271909999159,376.099368095398,0.0006935723383082284,0.8842067286457614,,173.0,,,,,1211.0,,0.016559786951254644,4.0
2024-04-17 15:14:04,PPO,862,-12.4,198.0511045159809,285.04433369636536,0.0011298826816762374,0.9113737429964719,,61.0,,,,,793.0,,0.06518772256946068,7.0
2024-04-17 15:18:22,PPO,936,86.2,15.104966070799364,256.62252402305603,1.1050186016806658e-05,0.8876892149162439,,8.0,,,,,829.0,,0.08666732438581731,4.0
2024-04-17 15:22:46,PPO,39,-272.6,6.499230723708768,262.8532612323761,0.0010002959771851835,0.8927098580580669,,198.0,,,,,1188.0,,0.03941226696978993,6.0
2024-04-17 15:25:27,PPO,274,141.0,14.505171491574997,159.15364694595337,0.001326853275326895,0.9036724145798811,,246.0,,,,,492.0,,0.051867892395113996,2.0
2024-04-17 15:29:06,PPO,736,122.0,13.6088206689632,217.51036310195923,0.0014861661000919897,0.9929225215500919,,209.0,,,,,209.0,,0.06586244616183844,8.0
2024-04-17 15:35:46,PPO,448,-828.4,2.576819745345025,399.295925617218,0.001953154341362958,0.9859560542280187,,219.0,,,,,876.0,,0.01560300113138366,5.0
2024-04-17 15:38:41,PPO,243,334.4,0.4898979485566356,173.43225193023682,0.001172084908514966,0.8772953957323956,,92.0,,,,,1748.0,,0.0868243662111465,2.0
2024-04-17 15:46:26,PPO,266,-1201.2,0.7483314773547883,463.9147102832794,0.0006069870539932561,0.9972813981675168,,8.0,,,,,1171.0,,0.051210345284392236,4.0
2024-04-17 15:51:12,PPO,837,-149.0,1.2649110640673518,284.5260908603668,0.0050854638280407455,0.8988898480258566,,187.0,,,,,561.0,,0.06947573025232799,7.0
2024-04-17 15:58:20,PPO,134,-768.4,120.20415966180204,427.37676310539246,0.0007904242837915716,0.9789843151573872,,8.0,,,,,311.0,,0.017635575436604427,3.0
2024-04-17 16:01:52,PPO,916,142.4,12.705904139414873,210.26282501220703,0.001579456679750251,0.9436619623117203,,68.0,,,,,68.0,,0.08795128955660729,6.0
2024-04-17 16:05:52,PPO,473,226.0,45.35636669752109,238.59531092643735,0.002124992832531491,0.8719944684571768,,190.0,,,,,380.0,,0.035234544655848986,9.0
2024-04-17 16:12:27,PPO,139,-1201.2,0.9797958971132712,394.3425922393799,0.004334606046326209,0.9071655968547949,,215.0,,,,,1290.0,,0.0561269961089237,5.0
2024-04-17 16:16:11,PPO,109,-274.4,26.680329833043672,222.1912353038788,0.002675177516634865,0.9200846491376957,,230.0,,,,,920.0,,0.04364163217226328,1.0
2024-04-17 16:23:11,PPO,404,-829.2,2.56124969497314,418.7712845802307,0.0022295054743939635,0.9141334712739889,,8.0,,,,,1741.0,,0.022879673252538493,2.0
2024-04-17 16:30:02,PPO,578,-698.8,255.85730398016784,410.1129729747772,0.0018157233234321892,0.9231741145140051,,220.0,,,,,1100.0,,0.024980792432816503,9.0
2024-04-17 16:35:42,PPO,663,-773.6,155.83529767032886,338.7647759914398,0.002232707418032856,0.8322341616583138,,235.0,,,,,705.0,,0.09292951565594898,4.0
2024-04-17 16:41:51,PPO,652,-772.2,122.6154965736387,367.5489914417267,0.0013937414003218354,0.917988144256926,,8.0,,,,,1042.0,,0.08172021719540212,1.0
2024-04-17 16:48:18,PPO,92,-1200.8,1.469693845669907,386.18457221984863,0.0030452392531785007,0.9882171074843703,,192.0,,,,,192.0,,0.006008856655486866,6.0
2024-04-17 16:54:40,PPO,646,-1202.4,1.624807680927192,380.6419212818146,0.002506162728932312,0.9995306400703895,,107.0,,,,,535.0,,0.05994705209832779,5.0
2024-04-17 17:01:02,PPO,263,-827.4,1.3564659966250536,381.09463572502136,0.0018200489268217369,0.9307405306116097,,133.0,,,,,399.0,,0.09654663643822048,3.0
2024-04-17 17:05:04,PPO,538,85.8,14.905032707109369,239.86668157577515,2.0976626336755224e-05,0.9337512963544319,,243.0,,,,,972.0,,0.06946529647227784,10.0
2024-04-17 17:11:33,PPO,700,130.6,32.22793819033417,387.9822890758514,0.001602146949236654,0.954927910945341,,8.0,,,,,1471.0,,0.009835683932144755,8.0
2024-04-17 17:20:05,PPO,778,-775.2,121.1022708292458,510.7515606880188,0.0037705363290106825,0.9818017378754187,,8.0,,,,,1865.0,,0.03796028185417288,6.0
2024-04-17 17:23:22,PPO,89,138.6,28.95237468671612,196.13194608688357,0.002346735492751405,0.9411900349746514,,127.0,,,,,635.0,,0.05409186604402065,5.0
2024-04-17 17:30:25,PPO,959,-993.4,2.244994432064365,421.3622341156006,0.0028731305962858785,0.9384606274949099,,109.0,,,,,763.0,,0.046882379186193875,7.0
2024-04-17 17:33:00,PPO,681,93.6,0.4898979485566356,153.92361211776733,0.002442649520439849,0.9276362280688042,,201.0,,,,,1608.0,,0.02572263370990694,1.0
2024-04-17 17:37:01,PPO,397,316.0,36.502054736685714,240.01162791252136,0.0020209338722005097,0.9483047691447231,,8.0,,,,,1318.0,,0.07186592295038023,3.0
2024-04-17 17:43:26,PPO,480,-1007.6,32.87308929808697,384.2234344482422,0.0010004374127941308,0.91108967524082,,109.0,,,,,327.0,,0.08054397529226101,4.0
2024-04-17 17:47:15,PPO,199,142.6,12.8,227.1245195865631,0.00124913741700819,0.975225863296359,,174.0,,,,,174.0,,0.06325039502617304,9.0
2024-04-17 17:49:51,PPO,955,85.6,15.304901175767194,155.37278604507446,0.0020375030626554533,0.9924970676776359,,195.0,,,,,975.0,,0.03346579460299585,2.0
2024-04-17 17:54:51,PPO,146,-122.0,145.3368501103557,298.8342297077179,1.573077009876149e-05,0.9455005390688912,,8.0,,,,,849.0,,0.09981025969486428,4.0
2024-04-17 17:58:00,PPO,470,94.4,2.8,187.16153025627136,0.0003439113576034223,0.9843246765231055,,186.0,,,,,1116.0,,0.04825107619015152,5.0
2024-04-17 18:03:55,PPO,867,-1202.0,1.4142135623730951,353.56611156463623,0.002731370399608029,0.9895183109676747,,200.0,,,,,600.0,,0.07768741425882104,2.0
2024-04-17 18:06:47,PPO,119,86.0,16.0,171.08487606048584,0.0032853646598928463,0.9336538135787309,,233.0,,,,,699.0,,0.05932980599930492,3.0
2024-04-17 18:11:18,PPO,706,-271.8,19.5386795869117,269.7135183811188,0.0008689381509211869,0.9396911594044711,,212.0,,,,,424.0,,0.09076257565424711,6.0
2024-04-17 18:17:40,PPO,690,-851.6,5.678027826631356,380.52903938293457,0.0018029806998567496,0.8947996238006378,,29.0,,,,,493.0,,0.04116062992385707,3.0
2024-04-17 18:21:22,PPO,114,86.0,15.006665185843255,221.50316667556763,0.001524218348083616,0.9937802547473068,,229.0,,,,,1374.0,,0.0006726554555377268,8.0
2024-04-17 18:25:05,PPO,846,390.8,74.28970318960765,221.6167578697205,0.0011268549404489518,0.9042712562386735,,174.0,,,,,1566.0,,0.0637956985726886,7.0
2024-04-17 18:31:25,PPO,514,130.8,195.3093955753281,378.700407743454,0.0004837779237603546,0.9048780475092352,,8.0,,,,,1569.0,,0.06353714428660304,7.0
2024-04-17 18:37:46,PPO,187,-303.8,313.04913352379685,379.4719944000244,0.0011048692234107641,0.8997676903634602,,8.0,,,,,2005.0,,0.07327197857045041,5.0
2024-04-17 18:43:51,PPO,418,349.4,50.01039891862492,364.3054857254028,0.001309101195010932,0.9077972959736824,,8.0,,,,,1902.0,,0.055627532907470655,7.0
2024-04-17 18:48:11,PPO,370,145.8,183.869954043612,258.71153926849365,0.001200975616060815,0.9096492111782537,,97.0,,,,,1843.0,,0.05590254051464314,8.0
2024-04-17 18:52:20,PPO,145,119.0,289.9951723736104,247.7342939376831,0.00100858882946459,0.9054033888094725,,213.0,,,,,1917.0,,0.06841607840963101,7.0
2024-04-17 18:56:23,PPO,216,172.8,70.47950056576734,241.5258891582489,0.0013455528989921993,0.903179671168256,,67.0,,,,,1675.0,,0.04449003421110584,9.0
2024-04-17 19:00:14,PPO,786,327.2,112.08996386831429,229.7649290561676,0.0008311716314485881,0.910496349517237,,119.0,,,,,2023.0,,0.0515094324925998,6.0
2024-04-17 19:04:12,PPO,475,289.0,148.1539739595263,236.6632854938507,0.0011125848886086008,0.9149503988081683,,134.0,,,,,1474.0,,0.07982527924970004,7.0
2024-04-17 19:07:23,PPO,18,155.0,14.01427843308388,189.43769073486328,0.001391466009617422,0.8998875931730792,,178.0,,,,,1780.0,,0.08370827505475205,4.0
2024-04-17 19:12:11,PPO,551,43.2,239.177256443835,287.2551989555359,0.0012252077266881566,0.9077646254827378,,177.0,,,,,1239.0,,0.06708051189465916,8.0
2024-04-17 19:15:41,PPO,718,145.0,23.280893453645632,208.90797638893127,0.0009094738007085387,0.9779090405323925,,183.0,,,,,1647.0,,0.06365611750633454,6.0
2024-04-17 19:19:56,PPO,757,-196.6,126.31167800326304,253.759122133255,4.338803604880521e-05,0.9860503996391449,,114.0,,,,,1938.0,,0.053982975851298826,5.0
2024-04-17 19:26:09,PPO,868,-1202.2,1.16619037896906,371.391979932785,0.0006580784164286971,0.9946918406607425,,201.0,,,,,804.0,,0.035150374373503504,4.0
2024-04-17 19:34:00,PPO,193,343.8,62.63992337160064,469.5501835346222,0.001660304647777336,0.8884090935396595,,8.0,,,,,1795.0,,0.06029740490354373,10.0
2024-04-17 19:40:20,PPO,678,-665.4,435.49447757692633,378.7726378440857,0.001408764689640854,0.8966839224572403,,133.0,,,,,931.0,,0.02870010219041203,7.0
2024-04-17 19:44:19,PPO,511,259.2,173.88317917498517,237.8719711303711,0.0010480086401933712,0.968049097235333,,155.0,,,,,1705.0,,0.04871322535185828,7.0
2024-04-17 19:50:28,PPO,603,-709.8,145.99506840986103,368.4616644382477,0.0015829969564740436,0.9621028061077833,,142.0,,,,,1562.0,,0.07229027210304591,5.0
2024-04-17 19:54:52,PPO,299,272.4,194.6181903111834,262.6273376941681,0.0007355578958850347,0.8810392039061238,,234.0,,,,,1404.0,,0.0572663234433671,8.0
2024-04-17 20:00:25,PPO,9,346.0,75.21436033098999,331.68901085853577,0.0012533587196888315,0.9127290083125713,,8.0,,,,,739.0,,0.04436396376748339,6.0
2024-04-17 20:03:13,PPO,386,148.8,0.4,166.33718156814575,0.003840439008359519,0.9070344653916285,,216.0,,,,,648.0,,0.07515649218769184,3.0
2024-04-17 20:13:25,PPO,114,-1201.6,1.4966629547095769,610.5988309383392,1.258354183629712e-05,0.99962726858235,,8.0,,,,,1103.0,,0.08432469661100354,9.0
2024-04-17 20:16:41,PPO,899,148.8,0.4,195.19771528244016,0.0014617437811204781,0.9816749011497118,,41.0,,,,,287.0,,0.0387524411916854,5.0
2024-04-17 20:23:29,PPO,809,-828.0,2.0976176963403037,406.1608300209045,0.000998067829580949,0.9885681093446774,,181.0,,,,,543.0,,0.05342054736960278,6.0
2024-04-17 20:26:28,PPO,418,78.2,18.540765895722863,178.1282560825348,7.995517904966625e-05,0.9190032412585392,,221.0,,,,,884.0,,0.0199804595640383,4.0
2024-04-17 20:32:49,PPO,19,245.6,72.17090826641993,380.0410380363464,0.0005205218470293256,0.9030657627767705,,8.0,,,,,1895.0,,0.06271445433061026,7.0
2024-04-17 20:35:57,PPO,406,142.2,13.1057239403247,186.5904161930084,0.0017427846112348605,0.9912548838997777,,169.0,,,,,1521.0,,0.0320812389329749,4.0
2024-04-17 20:42:30,PPO,115,-623.8,166.62820889633304,391.8029575347901,0.001173271425271857,0.8571800419122256,,128.0,,,,,128.0,,0.04994205028086897,8.0
2024-04-17 20:46:23,PPO,251,135.2,16.54569430395715,231.7211871147156,0.0002083874668846965,0.9708980761002789,,8.0,,,,,1039.0,,0.07835996374780912,3.0
2024-04-17 20:52:25,PPO,895,-1201.8,0.9797958971132712,360.4851007461548,0.0006198499118683147,0.995981220418786,,157.0,,,,,1413.0,,0.0962667917940609,2.0
2024-04-17 20:55:42,PPO,405,136.0,15.517731793016658,196.4128613471985,0.000827928914324038,0.9833427873809144,,197.0,,,,,591.0,,0.013550283189483231,6.0
2024-04-17 21:04:13,PPO,341,-138.6,149.04979033866502,509.5892369747162,0.0001384437897831637,0.9775318968993576,,8.0,,,,,1985.0,,0.07061060625932705,9.0
2024-04-17 21:12:12,PPO,147,-790.2,124.26970668670624,477.4382812976837,0.0004137312570522574,0.9871090104274669,,8.0,,,,,1263.0,,0.06578823661434223,5.0
2024-04-17 21:16:29,PPO,25,340.8,0.4,256.3240523338318,0.0043695986191948765,0.9133566346055443,,194.0,,,,,1164.0,,0.04634272492223639,10.0
2024-04-17 21:20:18,PPO,642,-137.8,178.47061382759907,228.019788980484,0.0019672453962064442,0.893053676076841,,189.0,,,,,1323.0,,0.027060415335806692,4.0
2024-04-17 21:22:49,PPO,704,85.8,14.905032707109369,149.06146264076233,0.0014528744400186756,0.9078083896904912,,71.0,,,,,355.0,,0.04130529523158377,1.0
2024-04-17 21:28:54,PPO,999,-769.6,121.80246302928362,364.4678478240967,0.001628183788616197,0.9515594906733053,,235.0,,,,,470.0,,0.07485280978949661,3.0
2024-04-17 21:32:17,PPO,633,93.4,0.4898979485566356,201.17437052726743,1.004204018012537e-05,0.9023445018188299,,89.0,,,,,979.0,,0.05734941964294064,6.0
2024-04-17 21:35:58,PPO,494,310.4,35.65164792825151,219.79557514190677,0.0008905085915980152,0.9906392620677128,,250.0,,,,,250.0,,0.06827808941980311,8.0
