Timestamp,Algorithm,Seed,Hyperparameters,Mean Reward,Std Reward,Training Time
2024-04-17 21:49:34,PPO,634,"{'learning_rate': 0.0011718613622277206, 'gamma': 0.9167535762774542, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 2042, 'vf_coef': None, 'ent_coef': 0.0608379517689012, 'n_epochs': 5}",195.8,104.32717766718315,294.2469825744629
2024-04-17 21:56:12,PPO,799,"{'learning_rate': 0.0013292628158029444, 'gamma': 0.9968560085184676, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1618, 'vf_coef': None, 'ent_coef': 0.03696222165576547, 'n_epochs': 2}",-1200.8,0.7483314773547883,396.7674775123596
2024-04-17 22:03:18,PPO,381,"{'learning_rate': 1.8491753391047152e-05, 'gamma': 0.9844369850992803, 'buffer_size': None, 'batch_size': 97, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 679, 'vf_coef': None, 'ent_coef': 0.08494687832856955, 'n_epochs': 7}",-829.6,1.8547236990991407,425.0478005409241
2024-04-17 22:06:20,PPO,358,"{'learning_rate': 0.0010192198497902532, 'gamma': 0.9742677080894052, 'buffer_size': None, 'batch_size': 151, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 755, 'vf_coef': None, 'ent_coef': 0.022228348124230586, 'n_epochs': 4}",134.8,16.65412861725284,180.60403561592102
2024-04-17 22:11:20,PPO,19,"{'learning_rate': 0.0018915979783636194, 'gamma': 0.8979278131914615, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 859, 'vf_coef': None, 'ent_coef': 0.055667919006995345, 'n_epochs': 5}",285.4,39.3019083506132,299.304404258728
2024-04-17 22:17:13,PPO,835,"{'learning_rate': 0.0028195919607092315, 'gamma': 0.9098637913044837, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1733, 'vf_coef': None, 'ent_coef': 0.08136684594580348, 'n_epochs': 6}",0.4,274.93388296097663,351.7432119846344
2024-04-17 22:23:24,PPO,143,"{'learning_rate': 0.0022326195636030565, 'gamma': 0.9229792859897771, 'buffer_size': None, 'batch_size': 143, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1144, 'vf_coef': None, 'ent_coef': 0.006003223420770948, 'n_epochs': 3}",-769.6,118.80673381589109,369.65721821784973
2024-04-17 22:26:37,PPO,170,"{'learning_rate': 0.0007454205068960046, 'gamma': 0.9925708119114636, 'buffer_size': None, 'batch_size': 116, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1972, 'vf_coef': None, 'ent_coef': 0.09294467656999161, 'n_epochs': 4}",154.2,16.78570820668583,191.71366381645203
2024-04-17 22:30:50,PPO,638,"{'learning_rate': 0.0017350636395151219, 'gamma': 0.9008763393518097, 'buffer_size': None, 'batch_size': 251, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1004, 'vf_coef': None, 'ent_coef': 0.05223158314051937, 'n_epochs': 9}",332.6,139.967996342021,252.00176763534546
2024-04-17 22:36:43,PPO,247,"{'learning_rate': 1.4462895006544249e-05, 'gamma': 0.9066604216142167, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1069, 'vf_coef': None, 'ent_coef': 0.058667954167748504, 'n_epochs': 7}",358.8,11.923086848631103,351.2596278190613
2024-04-17 22:43:30,PPO,560,"{'learning_rate': 0.0013065346769424782, 'gamma': 0.9050704506901673, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 921, 'vf_coef': None, 'ent_coef': 0.061088348431600756, 'n_epochs': 7}",-68.6,228.0163152057326,406.0701153278351
2024-04-17 22:50:40,PPO,192,"{'learning_rate': 1.1566666678071583e-05, 'gamma': 0.9118544356671877, 'buffer_size': None, 'batch_size': 240, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1200, 'vf_coef': None, 'ent_coef': 0.058764427315699384, 'n_epochs': 8}",-826.4,1.2,428.65774941444397
2024-04-17 22:55:07,PPO,991,"{'learning_rate': 1.3959327408800412e-05, 'gamma': 0.9069418546922685, 'buffer_size': None, 'batch_size': 74, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 814, 'vf_coef': None, 'ent_coef': 0.0479991812853659, 'n_epochs': 7}",-201.2,127.6611138914274,265.47561478614807
2024-04-17 22:58:27,PPO,580,"{'learning_rate': 1.5129009851460715e-05, 'gamma': 0.9420060086431252, 'buffer_size': None, 'batch_size': 255, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 510, 'vf_coef': None, 'ent_coef': 0.043107099443081505, 'n_epochs': 6}",93.6,0.4898979485566356,198.4874246120453
2024-04-17 23:05:23,PPO,289,"{'learning_rate': 1.665401576709064e-05, 'gamma': 0.9144370882109335, 'buffer_size': None, 'batch_size': 216, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1080, 'vf_coef': None, 'ent_coef': 0.06608125728529715, 'n_epochs': 8}",-759.2,123.12822584606667,415.15594029426575
2024-04-17 23:10:24,PPO,702,"{'learning_rate': 0.0010828934120899478, 'gamma': 0.9026191738376509, 'buffer_size': None, 'batch_size': 224, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 448, 'vf_coef': None, 'ent_coef': 0.07127079989003533, 'n_epochs': 5}",-513.8,314.4,298.90643978118896
2024-04-17 23:15:41,PPO,54,"{'learning_rate': 0.0009456653160989591, 'gamma': 0.9092901244451114, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1347, 'vf_coef': None, 'ent_coef': 0.07341411857605583, 'n_epochs': 6}",174.4,13.632314550361578,316.1997981071472
2024-04-17 23:19:15,PPO,734,"{'learning_rate': 2.387313329660556e-05, 'gamma': 0.9994718372405647, 'buffer_size': None, 'batch_size': 238, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 714, 'vf_coef': None, 'ent_coef': 0.04593939090047581, 'n_epochs': 7}",88.4,16.71645895517349,212.3373601436615
2024-04-17 23:26:39,PPO,251,"{'learning_rate': 1.3910964220703189e-05, 'gamma': 0.9481543909030045, 'buffer_size': None, 'batch_size': 256, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1536, 'vf_coef': None, 'ent_coef': 0.05509814067899002, 'n_epochs': 8}",-830.0,2.3664319132398464,442.5918984413147
2024-04-17 23:35:11,PPO,470,"{'learning_rate': 0.0002783125712088201, 'gamma': 0.9885960252620658, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 593, 'vf_coef': None, 'ent_coef': 0.06384264672207494, 'n_epochs': 6}",-1201.2,1.1661903789690602,511.4372978210449
2024-04-17 23:41:07,PPO,542,"{'learning_rate': 0.0015081954495651262, 'gamma': 0.9175713584964267, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1861, 'vf_coef': None, 'ent_coef': 0.05022956146162445, 'n_epochs': 7}",274.2,40.10685726905064,354.43371391296387
2024-04-17 23:45:20,PPO,764,"{'learning_rate': 0.004674021991006981, 'gamma': 0.898370669359005, 'buffer_size': None, 'batch_size': 95, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1425, 'vf_coef': None, 'ent_coef': 0.03497144166586083, 'n_epochs': 9}",280.0,17.538529014715003,251.1510193347931
2024-04-17 23:52:51,PPO,66,"{'learning_rate': 0.001262902793130901, 'gamma': 0.9361320618402043, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1669, 'vf_coef': None, 'ent_coef': 0.06841231457988929, 'n_epochs': 4}",-1202.0,1.4142135623730951,449.8202395439148
2024-04-17 23:59:51,PPO,531,"{'learning_rate': 0.0008026629592682388, 'gamma': 0.9939802102539581, 'buffer_size': None, 'batch_size': 208, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1456, 'vf_coef': None, 'ent_coef': 0.061830970339486625, 'n_epochs': 8}",-1201.2,1.6,418.65967750549316
2024-04-18 00:03:32,PPO,104,"{'learning_rate': 0.0016451898998285325, 'gamma': 0.9066386779748716, 'buffer_size': None, 'batch_size': 222, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 666, 'vf_coef': None, 'ent_coef': 0.029864928941215136, 'n_epochs': 7}",150.8,17.55448660599335,220.2745337486267
2024-04-18 00:43:48,PPO,11,"{'learning_rate': 0.0036859231924886056, 'gamma': 0.930170994791062, 'buffer_size': None, 'batch_size': 193, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 386, 'vf_coef': None, 'ent_coef': 0.04021244148899655, 'n_epochs': 5}",316.0,37.002702603999076,195.1356611251831
2024-04-18 00:46:31,PPO,99,"{'learning_rate': 0.0005632827089505704, 'gamma': 0.895750249138927, 'buffer_size': None, 'batch_size': 253, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1265, 'vf_coef': None, 'ent_coef': 0.0589446369247987, 'n_epochs': 2}",159.8,2.9257477676655586,161.57936716079712
2024-04-18 00:49:26,PPO,80,"{'learning_rate': 1.864106320699505e-05, 'gamma': 0.9870620927135795, 'buffer_size': None, 'batch_size': 127, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1905, 'vf_coef': None, 'ent_coef': 0.07725752421655449, 'n_epochs': 3}",85.8,14.905032707109369,174.31409001350403
2024-04-18 00:54:04,PPO,481,"{'learning_rate': 0.0011097362642839038, 'gamma': 0.9216270997879762, 'buffer_size': None, 'batch_size': 197, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 788, 'vf_coef': None, 'ent_coef': 0.06507488288301128, 'n_epochs': 10}",15.6,125.06254435281572,276.8145067691803
2024-04-18 00:58:59,PPO,46,"{'learning_rate': 0.001482986965445767, 'gamma': 0.9440039117008301, 'buffer_size': None, 'batch_size': 69, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 897, 'vf_coef': None, 'ent_coef': 0.05081755169627119, 'n_epochs': 6}",-249.8,375.034611736037,293.73978328704834
2024-04-18 01:04:32,PPO,924,"{'learning_rate': 0.0006972882335870574, 'gamma': 0.9045888778957214, 'buffer_size': None, 'batch_size': 139, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1807, 'vf_coef': None, 'ent_coef': 0.053054999089435555, 'n_epochs': 5}",-412.8,77.56906599927578,331.6847903728485
2024-04-18 01:11:38,PPO,837,"{'learning_rate': 0.001997564663654238, 'gamma': 0.911736675979991, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1766, 'vf_coef': None, 'ent_coef': 0.07912685303011842, 'n_epochs': 4}",-606.4,231.6588871595476,423.87826657295227
2024-04-18 01:15:29,PPO,971,"{'learning_rate': 0.0032853807265820207, 'gamma': 0.9576243619303576, 'buffer_size': None, 'batch_size': 127, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 635, 'vf_coef': None, 'ent_coef': 0.06998666333620088, 'n_epochs': 8}",336.4,65.4204860880749,230.49307990074158
2024-04-18 01:18:53,PPO,863,"{'learning_rate': 0.0009310837512598818, 'gamma': 0.989363121142244, 'buffer_size': None, 'batch_size': 214, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1712, 'vf_coef': None, 'ent_coef': 0.03703942405545243, 'n_epochs': 6}",70.8,18.126224096595518,201.69489979743958
2024-04-18 01:26:01,PPO,229,"{'learning_rate': 0.0013210952804790887, 'gamma': 0.9954163583988088, 'buffer_size': None, 'batch_size': 186, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 558, 'vf_coef': None, 'ent_coef': 0.04268455268878884, 'n_epochs': 9}",-1202.6,1.019803902718557,426.69344758987427
2024-04-18 01:31:58,PPO,771,"{'learning_rate': 0.0011150796212610497, 'gamma': 0.9829368119674339, 'buffer_size': None, 'batch_size': 228, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1596, 'vf_coef': None, 'ent_coef': 0.03245773521552581, 'n_epochs': 3}",-707.8,147.2309750018657,355.65256214141846
2024-04-18 01:36:39,PPO,868,"{'learning_rate': 0.0025432813370751587, 'gamma': 0.999721354065977, 'buffer_size': None, 'batch_size': 134, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 938, 'vf_coef': None, 'ent_coef': 0.0449260993472969, 'n_epochs': 7}",33.6,30.209932141598728,280.27879428863525
2024-04-18 01:39:49,PPO,818,"{'learning_rate': 5.147218514662811e-05, 'gamma': 0.9000639822993782, 'buffer_size': None, 'batch_size': 241, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 241, 'vf_coef': None, 'ent_coef': 0.07627381722136369, 'n_epochs': 5}",85.6,14.799999999999999,188.35753297805786
2024-04-18 01:46:05,PPO,556,"{'learning_rate': 0.0017476234218328605, 'gamma': 0.9253452020487593, 'buffer_size': None, 'batch_size': 114, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 114, 'vf_coef': None, 'ent_coef': 0.05729942670950594, 'n_epochs': 8}",-657.4,357.54417908840304,374.547607421875
2024-04-18 01:52:17,PPO,146,"{'learning_rate': 0.001489278278651337, 'gamma': 0.8890365313470809, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 839, 'vf_coef': None, 'ent_coef': 0.04719080517159255, 'n_epochs': 7}",294.0,231.4009507327055,371.4747395515442
2024-04-18 01:57:06,PPO,997,"{'learning_rate': 0.0020465186883010457, 'gamma': 0.9156875676782688, 'buffer_size': None, 'batch_size': 82, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1066, 'vf_coef': None, 'ent_coef': 0.07345640876506987, 'n_epochs': 6}",-285.0,193.45697196017517,286.99271869659424
2024-04-18 02:04:57,PPO,37,"{'learning_rate': 1.28334705282017e-05, 'gamma': 0.9078802143733701, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1021, 'vf_coef': None, 'ent_coef': 0.04919058848333705, 'n_epochs': 4}",-827.8,3.1874754901018454,469.83638215065
2024-04-18 02:08:29,PPO,19,"{'learning_rate': 0.0029959704354694913, 'gamma': 0.9923374051705315, 'buffer_size': None, 'batch_size': 203, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1218, 'vf_coef': None, 'ent_coef': 0.05533932210825337, 'n_epochs': 6}",93.6,0.4898979485566356,211.2524847984314
2024-04-18 02:15:02,PPO,412,"{'learning_rate': 0.005314358143969675, 'gamma': 0.9853355863686336, 'buffer_size': None, 'batch_size': 115, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1495, 'vf_coef': None, 'ent_coef': 0.06711461331202724, 'n_epochs': 5}",-768.4,121.20990058571948,391.3085696697235
2024-04-18 02:22:09,PPO,8,"{'learning_rate': 0.00044914990517661463, 'gamma': 0.9037214301516369, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1138, 'vf_coef': None, 'ent_coef': 0.0648091165727803, 'n_epochs': 9}",327.4,36.778254444712296,426.2404134273529
2024-04-18 02:24:52,PPO,97,"{'learning_rate': 0.0008398354047039192, 'gamma': 0.9115064372395918, 'buffer_size': None, 'batch_size': 166, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 332, 'vf_coef': None, 'ent_coef': 0.08617434447041264, 'n_epochs': 2}",86.0,15.006665185843255,161.51508235931396
2024-04-18 02:32:25,PPO,572,"{'learning_rate': 0.003937151490194637, 'gamma': 0.9815609036396905, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 727, 'vf_coef': None, 'ent_coef': 0.053053821699432034, 'n_epochs': 4}",-1200.8,1.469693845669907,451.287353515625
2024-04-18 02:36:44,PPO,346,"{'learning_rate': 0.001253695750084506, 'gamma': 0.8939206333052075, 'buffer_size': None, 'batch_size': 53, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1961, 'vf_coef': None, 'ent_coef': 0.08315227642460488, 'n_epochs': 7}",285.0,81.07527366589643,257.8983643054962
2024-04-18 02:42:28,PPO,783,"{'learning_rate': 0.001009745592205406, 'gamma': 0.815919800058974, 'buffer_size': None, 'batch_size': 215, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 430, 'vf_coef': None, 'ent_coef': 0.061826926763219825, 'n_epochs': 1}",-759.0,123.0073168555432,342.42729663848877
2024-04-18 02:49:53,PPO,759,"{'learning_rate': 0.000359075112477814, 'gamma': 0.9948335665970643, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1671, 'vf_coef': None, 'ent_coef': 0.05775668722292677, 'n_epochs': 5}",-819.4,1.624807680927192,443.9887886047363
2024-04-18 02:56:25,PPO,242,"{'learning_rate': 3.64068381356112e-05, 'gamma': 0.9329078454786366, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1361, 'vf_coef': None, 'ent_coef': 0.03954234325331461, 'n_epochs': 8}",392.2,51.370808831475486,390.0721001625061
2024-04-18 03:03:53,PPO,97,"{'learning_rate': 1.6506526172337913e-05, 'gamma': 0.9310222431959985, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1268, 'vf_coef': None, 'ent_coef': 0.03880574605400641, 'n_epochs': 8}",-185.8,257.1010696204899,446.79789185523987
2024-04-18 03:11:04,PPO,134,"{'learning_rate': 2.0745131962239244e-05, 'gamma': 0.9373975851071948, 'buffer_size': None, 'batch_size': 226, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1356, 'vf_coef': None, 'ent_coef': 0.023612886340115248, 'n_epochs': 8}",-829.2,2.4819347291981715,429.86040449142456
2024-04-18 03:21:04,PPO,771,"{'learning_rate': 5.9907803263395e-05, 'gamma': 0.9274454894094103, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1301, 'vf_coef': None, 'ent_coef': 0.028895203350036328, 'n_epochs': 9}",-756.0,195.22294947059888,599.3020732402802
2024-04-18 03:28:05,PPO,90,"{'learning_rate': 1.1988843520367158e-05, 'gamma': 0.9342401233264692, 'buffer_size': None, 'batch_size': 111, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1443, 'vf_coef': None, 'ent_coef': 0.042480649940583065, 'n_epochs': 8}",-769.8,119.42261092439739,419.5946035385132
2024-04-18 03:31:40,PPO,95,"{'learning_rate': 0.0005974083584435565, 'gamma': 0.9345312850687285, 'buffer_size': None, 'batch_size': 155, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1550, 'vf_coef': None, 'ent_coef': 0.03504124677088966, 'n_epochs': 7}",202.0,143.52421398495795,213.17683267593384
2024-04-18 03:36:09,PPO,668,"{'learning_rate': 0.00010453658748088056, 'gamma': 0.9405913259738435, 'buffer_size': None, 'batch_size': 92, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1196, 'vf_coef': None, 'ent_coef': 0.05969644592411964, 'n_epochs': 7}",-231.6,157.8310489099024,268.3427414894104
2024-04-18 03:44:55,PPO,283,"{'learning_rate': 3.19217775464591e-05, 'gamma': 0.9218206314075197, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1636, 'vf_coef': None, 'ent_coef': 0.05042605749711403, 'n_epochs': 10}",-299.8,6.764613810115105,523.8900394439697
2024-04-18 03:50:52,PPO,755,"{'learning_rate': 1.4633737075756907e-05, 'gamma': 0.900718985112251, 'buffer_size': None, 'batch_size': 115, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1495, 'vf_coef': None, 'ent_coef': 0.040629071346874185, 'n_epochs': 3}",-711.2,153.6702964141086,356.0068759918213
2024-04-18 03:55:05,PPO,92,"{'learning_rate': 0.0007480417503540639, 'gamma': 0.9454117179515912, 'buffer_size': None, 'batch_size': 106, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1378, 'vf_coef': None, 'ent_coef': 0.013173615729262372, 'n_epochs': 8}",301.6,176.98881320580688,251.8440580368042
2024-04-18 03:58:28,PPO,326,"{'learning_rate': 2.4791043793629537e-05, 'gamma': 0.9251658996624283, 'buffer_size': None, 'batch_size': 194, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 970, 'vf_coef': None, 'ent_coef': 0.027382439038601936, 'n_epochs': 6}",85.8,14.905032707109369,201.37441444396973
2024-04-18 04:02:16,PPO,389,"{'learning_rate': 2.708743823184583e-05, 'gamma': 0.9300448430859047, 'buffer_size': None, 'batch_size': 93, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1581, 'vf_coef': None, 'ent_coef': 0.06736252628034343, 'n_epochs': 7}",424.4,54.20184498704818,226.7221097946167
2024-04-18 04:10:09,PPO,685,"{'learning_rate': 2.1146560259413926e-05, 'gamma': 0.9299145652783376, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1585, 'vf_coef': None, 'ent_coef': 0.06926525692873231, 'n_epochs': 9}",-168.4,157.43265226756486,471.63369703292847
2024-04-18 04:16:55,PPO,234,"{'learning_rate': 2.9026148485744147e-05, 'gamma': 0.9368055491548073, 'buffer_size': None, 'batch_size': 224, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1120, 'vf_coef': None, 'ent_coef': 0.019952186463211542, 'n_epochs': 7}",-767.4,118.70568646867764,405.14275312423706
2024-04-18 04:20:37,PPO,802,"{'learning_rate': 4.0698274998155726e-05, 'gamma': 0.9311017289140815, 'buffer_size': None, 'batch_size': 223, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1338, 'vf_coef': None, 'ent_coef': 0.07146913083072397, 'n_epochs': 8}",86.0,15.006665185843255,220.137793302536
2024-04-18 04:27:50,PPO,671,"{'learning_rate': 3.6955238643814895e-05, 'gamma': 0.9312974394627531, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1514, 'vf_coef': None, 'ent_coef': 0.07490477529469883, 'n_epochs': 7}",24.4,131.51060793715465,432.1335964202881
2024-04-18 04:34:31,PPO,813,"{'learning_rate': 1.7770619954982025e-05, 'gamma': 0.9410963803956578, 'buffer_size': None, 'batch_size': 196, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 784, 'vf_coef': None, 'ent_coef': 0.06722164374623882, 'n_epochs': 6}",-1201.4,1.3564659966250538,399.09726309776306
2024-04-18 04:43:55,PPO,168,"{'learning_rate': 1.3296899175260468e-05, 'gamma': 0.8816111213009569, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 878, 'vf_coef': None, 'ent_coef': 0.08996862419432856, 'n_epochs': 9}",-549.4,361.013351553651,562.9870252609253
2024-04-18 04:46:44,PPO,714,"{'learning_rate': 1.1082972283489414e-05, 'gamma': 0.9253448444106127, 'buffer_size': None, 'batch_size': 248, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 496, 'vf_coef': None, 'ent_coef': 0.06269862160619238, 'n_epochs': 3}",93.2,0.4,168.26130485534668
2024-04-18 04:52:57,PPO,555,"{'learning_rate': 0.0024496993360548155, 'gamma': 0.9789539412563933, 'buffer_size': None, 'batch_size': 239, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1434, 'vf_coef': None, 'ent_coef': 0.03152935395764446, 'n_epochs': 4}",-1201.6,1.2000000000000002,371.576456785202
2024-04-18 04:58:31,PPO,923,"{'learning_rate': 0.0028895331980323107, 'gamma': 0.9537308572566638, 'buffer_size': None, 'batch_size': 61, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1403, 'vf_coef': None, 'ent_coef': 0.03737105893620894, 'n_epochs': 8}",-227.4,284.62087063319865,332.40758061408997
2024-04-18 05:05:12,PPO,98,"{'learning_rate': 2.715770352221128e-05, 'gamma': 0.9280551304000195, 'buffer_size': None, 'batch_size': 8, 'train_freq': None, 'target_update_interval': None, 'exploration_fraction': None, 'exploration_final_eps': None, 'n_steps': 1713, 'vf_coef': None, 'ent_coef': 0.08103133393053732, 'n_epochs': 7}",34.6,204.23966314112448,399.4469623565674
