Timestamp,Algorithm,Hyperparameters,Mean Reward,Std Reward,Training Time
05/04/2024 22:34,A2C,"{'learning_rate': 0.00021216130967826902, 'gamma': 0.8687058385164466, 'exploration_final_eps': None, 'n_steps': 37, 'ent_coef': None}",86,15.00666519,191.7879252
05/04/2024 22:37,A2C,"{'learning_rate': 0.0012444180635325184, 'gamma': 0.8556368736425211, 'exploration_final_eps': None, 'n_steps': 237, 'ent_coef': None}",142.4,12.70590414,189.087611
05/04/2024 22:37,A2C,"{'learning_rate': 0.0012444180635325184, 'gamma': 0.8556368736425211, 'exploration_final_eps': None, 'n_steps': 237, 'ent_coef': None}",142.4,12.70590414,189.087611
05/04/2024 22:37,A2C,"{'learning_rate': 0.0012444180635325184, 'gamma': 0.8556368736425211, 'exploration_final_eps': None, 'n_steps': 237, 'ent_coef': None}",142.4,12.70590414,189.087611
05/04/2024 22:37,A2C,"{'learning_rate': 0.0012444180635325184, 'gamma': 0.8556368736425211, 'exploration_final_eps': None, 'n_steps': 237, 'ent_coef': None}",142.4,12.70590414,189.087611
05/04/2024 22:37,A2C,"{'learning_rate': 0.0012444180635325184, 'gamma': 0.8556368736425211, 'exploration_final_eps': None, 'n_steps': 237, 'ent_coef': None}",142.4,12.70590414,189.087611
05/04/2024 22:40,A2C,"{'learning_rate': 0.00010901545411841907, 'gamma': 0.9983494663253633, 'exploration_final_eps': None, 'n_steps': 39, 'ent_coef': None}",85.9,15.70636814,192.0001354
05/04/2024 22:40,A2C,"{'learning_rate': 0.00010901545411841907, 'gamma': 0.9983494663253633, 'exploration_final_eps': None, 'n_steps': 39, 'ent_coef': None}",85.9,15.70636814,192.0001354
05/04/2024 22:40,A2C,"{'learning_rate': 0.00010901545411841907, 'gamma': 0.9983494663253633, 'exploration_final_eps': None, 'n_steps': 39, 'ent_coef': None}",85.9,15.70636814,192.0001354
05/04/2024 22:40,A2C,"{'learning_rate': 0.00010901545411841907, 'gamma': 0.9983494663253633, 'exploration_final_eps': None, 'n_steps': 39, 'ent_coef': None}",85.9,15.70636814,192.0001354
05/04/2024 22:40,A2C,"{'learning_rate': 0.00010901545411841907, 'gamma': 0.9983494663253633, 'exploration_final_eps': None, 'n_steps': 39, 'ent_coef': None}",85.9,15.70636814,192.0001354
05/04/2024 22:44,A2C,"{'learning_rate': 6.410111467868514e-05, 'gamma': 0.9394554640182919, 'exploration_final_eps': None, 'n_steps': 22, 'ent_coef': None}",85.8,15.65758602,194.6773164
05/04/2024 22:44,A2C,"{'learning_rate': 6.410111467868514e-05, 'gamma': 0.9394554640182919, 'exploration_final_eps': None, 'n_steps': 22, 'ent_coef': None}",85.8,15.65758602,194.6773164
05/04/2024 22:44,A2C,"{'learning_rate': 6.410111467868514e-05, 'gamma': 0.9394554640182919, 'exploration_final_eps': None, 'n_steps': 22, 'ent_coef': None}",85.8,15.65758602,194.6773164
05/04/2024 22:44,A2C,"{'learning_rate': 6.410111467868514e-05, 'gamma': 0.9394554640182919, 'exploration_final_eps': None, 'n_steps': 22, 'ent_coef': None}",85.8,15.65758602,194.6773164
05/04/2024 22:44,A2C,"{'learning_rate': 6.410111467868514e-05, 'gamma': 0.9394554640182919, 'exploration_final_eps': None, 'n_steps': 22, 'ent_coef': None}",85.8,15.65758602,194.6773164
05/04/2024 22:47,A2C,"{'learning_rate': 1.2144596468607095e-05, 'gamma': 0.838255522983054, 'exploration_final_eps': None, 'n_steps': 97, 'ent_coef': None}",81.6,17.63632615,191.2345855
05/04/2024 22:47,A2C,"{'learning_rate': 1.2144596468607095e-05, 'gamma': 0.838255522983054, 'exploration_final_eps': None, 'n_steps': 97, 'ent_coef': None}",81.6,17.63632615,191.2345855
05/04/2024 22:47,A2C,"{'learning_rate': 1.2144596468607095e-05, 'gamma': 0.838255522983054, 'exploration_final_eps': None, 'n_steps': 97, 'ent_coef': None}",81.6,17.63632615,191.2345855
05/04/2024 22:47,A2C,"{'learning_rate': 1.2144596468607095e-05, 'gamma': 0.838255522983054, 'exploration_final_eps': None, 'n_steps': 97, 'ent_coef': None}",81.6,17.63632615,191.2345855
05/04/2024 22:47,A2C,"{'learning_rate': 1.2144596468607095e-05, 'gamma': 0.838255522983054, 'exploration_final_eps': None, 'n_steps': 97, 'ent_coef': None}",81.6,17.63632615,191.2345855
05/04/2024 23:53,A2C,"{'learning_rate': 0.000979775896977078, 'gamma': 0.9051760042104842, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",-769.9,119.7083539,192.3254788
05/04/2024 23:53,A2C,"{'learning_rate': 0.000979775896977078, 'gamma': 0.9051760042104842, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",-769.9,119.7083539,192.3254788
05/04/2024 23:53,A2C,"{'learning_rate': 0.000979775896977078, 'gamma': 0.9051760042104842, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",-769.9,119.7083539,192.3254788
05/04/2024 23:53,A2C,"{'learning_rate': 0.000979775896977078, 'gamma': 0.9051760042104842, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",-769.9,119.7083539,192.3254788
05/04/2024 23:53,A2C,"{'learning_rate': 0.000979775896977078, 'gamma': 0.9051760042104842, 'exploration_final_eps': None, 'n_steps': 170, 'ent_coef': None}",-769.9,119.7083539,192.3254788
06/04/2024 00:07,A2C,"{'learning_rate': 0.0027903739996360186, 'gamma': 0.9193419186249565, 'exploration_final_eps': None, 'n_steps': 27, 'ent_coef': None}",-800.1,89.71672085,188.6643059
06/04/2024 00:07,A2C,"{'learning_rate': 0.0027903739996360186, 'gamma': 0.9193419186249565, 'exploration_final_eps': None, 'n_steps': 27, 'ent_coef': None}",-800.1,89.71672085,188.6643059
06/04/2024 00:07,A2C,"{'learning_rate': 0.0027903739996360186, 'gamma': 0.9193419186249565, 'exploration_final_eps': None, 'n_steps': 27, 'ent_coef': None}",-800.1,89.71672085,188.6643059
06/04/2024 00:07,A2C,"{'learning_rate': 0.0027903739996360186, 'gamma': 0.9193419186249565, 'exploration_final_eps': None, 'n_steps': 27, 'ent_coef': None}",-800.1,89.71672085,188.6643059
06/04/2024 00:07,A2C,"{'learning_rate': 0.0027903739996360186, 'gamma': 0.9193419186249565, 'exploration_final_eps': None, 'n_steps': 27, 'ent_coef': None}",-800.1,89.71672085,188.6643059
06/04/2024 22:58,A2C,"{'learning_rate': 0.003173828198020685, 'gamma': 0.9680446771642865, 'exploration_final_eps': None, 'n_steps': 77, 'ent_coef': None}",-767.8,120.9204697,289.3444662
06/04/2024 22:58,A2C,"{'learning_rate': 0.003173828198020685, 'gamma': 0.9680446771642865, 'exploration_final_eps': None, 'n_steps': 77, 'ent_coef': None}",-767.8,120.9204697,289.3444662
06/04/2024 22:58,A2C,"{'learning_rate': 0.003173828198020685, 'gamma': 0.9680446771642865, 'exploration_final_eps': None, 'n_steps': 77, 'ent_coef': None}",-767.8,120.9204697,289.3444662
06/04/2024 22:58,A2C,"{'learning_rate': 0.003173828198020685, 'gamma': 0.9680446771642865, 'exploration_final_eps': None, 'n_steps': 77, 'ent_coef': None}",-767.8,120.9204697,289.3444662
06/04/2024 22:58,A2C,"{'learning_rate': 0.003173828198020685, 'gamma': 0.9680446771642865, 'exploration_final_eps': None, 'n_steps': 77, 'ent_coef': None}",-767.8,120.9204697,289.3444662
